age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,3,2712,3,9,1,7,1,4,1,0,0,29,38,0
37,3,7920,3,9,1,9,1,4,1,0,0,49,38,0
7,3,19562,4,4,2,6,3,2,0,0,0,39,5,0
12,3,13026,3,14,2,9,1,1,1,0,0,54,38,0
23,6,2493,3,9,1,0,4,4,0,0,0,37,38,0
1,3,19560,4,6,2,7,3,4,1,0,0,19,38,0
14,3,17913,5,12,2,0,1,4,1,0,0,49,38,0
40,3,8985,0,15,0,12,0,4,1,0,55,39,10,1
15,3,15127,1,13,2,0,1,2,0,0,0,39,38,0
31,3,9824,1,13,0,3,0,4,1,0,0,39,38,1
7,3,19199,3,9,0,2,0,4,1,0,0,34,38,0
7,3,12665,3,11,1,7,1,4,0,0,0,21,38,0
7,3,20739,3,10,0,2,0,4,1,0,0,39,12,0
32,1,7117,5,12,0,9,5,4,0,97,0,29,38,1
10,5,10047,2,8,0,4,0,4,1,0,24,69,38,0
20,3,14114,3,9,1,12,4,4,0,0,0,39,38,0
16,3,21509,3,9,0,2,0,4,1,0,0,59,38,1
2,3,13206,3,9,2,11,3,4,1,0,0,24,38,0
28,3,23711,5,12,0,3,5,4,0,0,0,39,38,1
37,1,2202,1,13,1,9,1,4,0,0,0,39,38,0
30,3,9393,2,8,1,2,4,4,1,0,5,39,38,0
5,3,4509,3,9,1,11,3,3,0,0,0,21,5,0
3,3,13691,2,8,2,7,1,4,1,0,0,39,38,0
19,3,12353,4,4,0,5,0,4,1,0,0,39,38,0
32,3,25360,2,8,0,9,0,4,1,0,0,39,38,0
41,5,5511,4,3,0,13,0,4,1,0,0,39,38,1
3,3,16276,3,9,2,9,3,4,0,0,0,39,38,0
17,4,16361,5,12,1,11,4,4,0,0,0,39,38,0
19,3,26277,1,13,0,9,5,4,0,0,55,43,38,1
11,1,8551,5,12,2,0,1,2,0,69,0,59,38,0
21,1,22601,3,10,1,3,3,4,1,0,0,39,38,0
15,3,8707,4,6,2,2,1,1,1,0,0,39,18,0
18,4,10319,2,8,0,3,0,4,1,0,0,59,38,0
34,4,4550,3,11,0,11,0,4,1,0,0,59,38,0
16,3,10211,3,9,2,3,1,4,1,0,0,44,38,0
54,3,4705,1,13,1,9,1,4,0,0,0,14,10,0
31,3,20945,1,13,0,9,0,4,1,0,0,39,38,1
36,5,5067,2,8,0,11,0,4,1,0,0,49,38,0
23,3,7674,3,10,0,0,0,4,1,0,0,39,38,1
47,5,11540,2,8,0,11,0,4,1,0,0,4,38,0
25,0,12380,2,8,0,0,0,4,1,0,0,47,38,1
8,3,13020,2,8,0,2,0,4,1,0,0,39,38,1
49,3,12635,3,9,1,11,4,4,0,0,0,49,38,1
42,0,1775,1,13,2,9,1,4,0,0,0,39,38,1
25,5,3485,3,9,0,3,0,4,1,0,0,54,38,1
7,3,23683,2,8,2,4,4,4,1,0,0,39,38,0
2,3,2259,2,8,2,5,3,4,0,0,0,24,38,0
9,3,12347,3,9,2,11,3,4,0,0,0,23,38,0
5,3,9043,2,8,2,7,3,2,1,0,0,29,38,0
16,3,1135,3,9,0,11,0,4,1,0,0,39,38,0
46,3,600,4,6,2,4,1,4,1,0,0,11,38,0
3,3,26801,3,9,2,5,1,4,1,0,0,29,38,0
16,3,23214,4,2,1,2,1,4,1,0,0,39,25,0
40,3,16628,4,3,0,9,5,4,0,10,0,44,32,0
39,3,10892,2,8,0,2,0,4,1,0,0,39,38,0
53,5,21842,3,10,0,4,0,4,1,0,0,23,38,1
25,3,7694,2,8,0,12,0,4,1,0,0,39,38,1
8,1,18799,5,12,2,9,1,2,0,0,0,39,38,0
11,3,23300,3,9,0,6,0,4,1,0,0,39,38,1
63,5,18864,2,8,0,7,0,4,1,12,0,39,38,0
19,3,27762,4,5,2,13,1,2,0,0,0,39,38,0
20,3,12618,1,13,0,3,0,4,1,0,0,39,38,1
21,3,11534,2,8,0,0,0,4,1,0,0,59,38,1
35,6,14852,2,8,1,7,1,4,0,0,0,34,38,0
32,3,25653,2,8,1,0,4,4,0,0,0,39,38,0
13,3,6556,2,8,0,13,0,4,1,0,0,39,38,0
19,3,21464,3,9,0,11,0,2,1,97,0,49,38,1
53,4,10751,3,14,0,9,0,4,1,0,0,34,38,1
38,3,1386,3,9,1,4,1,4,1,0,74,61,38,1
8,3,9914,5,12,1,3,1,4,0,0,0,39,38,0
42,3,8227,2,8,0,6,5,4,0,0,0,39,21,1
5,3,2551,3,9,2,2,1,4,1,0,0,39,38,0
24,1,10235,3,11,1,2,1,4,1,0,0,49,38,0
45,3,10440,2,8,0,3,0,4,1,0,0,44,38,1
37,3,20357,2,8,2,0,2,4,0,0,0,39,38,0
21,3,23916,2,8,2,7,4,2,0,0,0,39,38,0
35,3,5219,2,8,0,9,0,4,1,97,0,39,38,1
19,3,4339,4,6,0,6,0,4,1,0,0,39,38,0
57,4,19295,2,8,0,3,0,4,1,0,0,29,38,1
18,5,21123,4,2,0,7,5,4,0,0,0,14,25,0
24,3,6993,4,7,1,0,1,0,1,0,0,39,38,0
13,3,10103,3,10,0,12,5,4,0,0,0,39,38,0
8,3,5900,2,8,0,6,0,4,1,0,0,47,38,0
18,3,27735,3,9,2,3,1,4,1,107,0,59,38,1
21,3,12405,5,12,0,3,0,4,1,111,0,49,38,1
17,6,24201,1,13,0,6,0,4,1,0,47,39,38,1
31,3,16834,1,13,0,3,0,4,1,0,0,49,38,1
33,5,4918,4,2,2,12,1,1,0,0,0,14,38,0
2,3,25876,2,8,2,0,3,4,0,0,0,39,38,0
34,3,3470,3,9,0,11,0,4,1,0,0,39,38,0
22,3,2568,5,12,1,0,4,4,1,0,0,39,38,0
3,3,16779,4,6,2,7,3,4,0,0,0,39,38,0
0,3,13906,4,6,2,5,3,4,1,0,0,15,38,0
25,3,4577,3,9,0,11,0,4,1,0,0,49,38,1
8,3,11714,3,9,2,7,2,3,0,0,0,24,6,0
19,3,5884,2,8,1,0,4,4,0,0,0,39,38,0
48,3,13030,0,15,1,9,1,4,0,0,0,39,38,0
15,5,8476,5,12,0,6,0,4,1,0,0,69,38,1
16,4,1886,5,12,2,9,1,4,1,0,0,44,38,0
15,6,8195,3,9,2,12,4,2,0,0,0,19,38,0
8,3,23736,2,8,0,13,0,4,1,0,0,39,38,0
24,1,25380,3,9,1,10,4,4,0,0,0,39,38,0
27,3,21356,2,8,0,2,0,4,1,0,0,39,38,1
55,3,10532,4,5,0,7,0,4,1,37,0,11,38,0
19,3,17175,2,8,1,3,1,4,1,0,0,51,38,0
50,5,20868,2,8,0,4,0,4,1,19,0,19,38,0
11,3,23187,2,8,0,13,0,4,1,68,0,44,38,0
7,3,15746,4,6,0,5,0,3,1,0,0,39,38,0
0,3,1672,4,3,2,11,3,4,1,0,0,7,38,0
15,5,21741,5,12,1,3,4,2,0,0,0,29,38,0
50,3,10972,4,6,1,7,1,4,0,0,0,39,38,0
4,3,7519,3,9,2,9,2,1,1,0,0,9,39,0
34,3,7417,1,13,0,9,0,1,1,79,0,39,18,0
15,3,26942,4,1,2,2,1,4,1,62,0,39,12,0
22,3,21872,3,9,0,3,0,4,1,0,0,39,38,1
1,5,1474,3,9,2,2,1,4,0,0,0,34,38,0
33,5,14028,5,12,0,2,0,4,1,0,0,44,38,1
7,3,17564,4,5,2,11,1,4,0,0,0,14,38,0
4,1,15339,3,9,2,0,1,4,0,0,0,39,38,0
7,3,3916,5,12,2,0,2,1,0,0,0,15,38,0
17,3,18915,3,10,2,7,3,4,1,0,0,39,38,0
51,3,21930,4,5,0,9,0,4,1,0,0,34,38,0
32,5,25104,4,5,2,2,1,2,1,0,0,31,38,0
33,3,10011,2,8,1,6,1,0,0,0,0,39,38,0
16,3,17129,3,11,1,3,3,4,0,0,0,39,38,0
1,3,8577,3,9,2,0,3,4,1,0,0,39,38,0
28,3,14076,3,10,1,0,4,4,0,0,0,54,38,1
3,3,9164,2,8,2,11,1,4,0,0,0,34,38,0
29,4,7209,5,12,0,3,0,4,1,52,0,36,38,1
47,1,10748,2,8,1,0,1,4,0,0,0,39,38,0
22,3,7716,0,15,2,9,1,4,1,0,0,44,38,0
18,3,9855,2,8,2,2,1,4,1,0,0,69,38,0
4,3,24331,3,9,2,7,1,4,1,0,0,31,38,0
12,3,2266,3,11,2,12,1,4,1,0,0,44,38,0
21,6,16386,5,12,0,3,5,2,0,0,0,29,38,1
28,3,11610,2,8,1,7,4,4,0,0,0,39,38,0
13,5,6742,1,13,1,9,1,1,1,0,0,49,18,1
24,3,11887,3,9,0,0,5,4,0,0,0,39,38,1
20,3,7300,2,8,2,2,1,1,1,0,0,39,16,0
28,3,7787,5,12,0,11,0,4,1,0,50,59,38,1
3,3,26554,2,8,2,9,1,4,0,0,0,29,38,0
28,4,6856,2,8,0,3,0,4,1,0,0,47,38,1
3,0,26723,2,8,2,0,2,4,1,0,0,19,38,0
46,4,1225,3,9,1,11,1,4,0,108,0,59,38,1
18,5,24779,3,9,0,3,0,4,1,0,0,39,38,0
7,3,2996,5,12,0,9,0,4,1,0,0,49,38,0
2,3,1747,3,9,2,13,1,4,1,0,0,49,38,0
6,3,6875,2,8,2,7,3,4,1,0,0,34,38,0
17,3,13422,5,12,2,9,1,4,0,0,0,44,38,0
6,3,25095,4,6,2,9,1,2,1,0,0,39,38,0
19,5,24531,4,2,0,13,0,4,1,0,0,49,25,1
29,3,21605,2,8,2,5,2,4,1,0,0,4,38,0
21,1,26782,5,12,0,3,0,4,1,0,0,41,38,1
38,1,1770,4,7,1,0,1,4,0,0,0,39,38,0
10,3,25022,3,9,2,0,2,1,1,0,0,39,18,0
31,3,21715,3,9,0,2,0,4,1,0,0,44,38,1
18,3,19491,2,8,1,7,3,4,0,0,0,49,38,0
36,3,7757,3,9,0,2,0,2,1,97,0,39,38,1
30,3,3020,2,8,0,2,0,4,1,0,0,39,38,0
33,3,8849,3,9,1,2,1,4,1,73,0,21,38,0
15,3,12884,3,9,0,11,0,4,1,0,0,39,38,0
23,3,15384,2,8,0,5,0,4,1,0,0,45,38,0
24,3,5381,3,9,0,11,0,4,1,0,0,49,38,1
30,0,15883,5,12,1,9,1,4,1,0,0,39,38,0
4,3,16973,3,9,2,11,3,2,0,0,0,24,38,0
28,1,17042,1,13,0,0,0,4,1,0,0,34,38,0
16,3,16622,4,3,2,7,4,2,0,0,0,13,37,0
51,7,12696,3,9,1,4,4,4,0,0,0,24,38,0
27,3,13942,3,14,0,3,0,4,1,0,0,54,38,1
32,3,5513,4,5,0,6,0,4,1,0,0,49,38,0
28,3,24574,0,15,0,9,0,4,1,0,0,39,30,1
24,3,3369,3,9,0,13,0,4,1,0,47,64,38,1
12,3,17148,4,3,0,13,0,4,1,0,0,39,25,0
29,3,9837,3,9,0,3,0,1,1,0,0,59,38,0
2,3,23910,2,8,2,2,2,4,1,0,0,24,25,0
39,3,12767,4,5,0,5,0,4,1,0,0,39,38,0
38,5,6174,2,8,0,2,0,4,1,0,0,59,38,0
12,3,1826,2,8,2,2,1,4,1,0,0,49,38,0
4,3,264,2,8,2,8,1,4,0,0,0,24,38,0
21,3,5870,2,8,1,2,1,4,1,0,0,39,38,0
35,3,4462,4,2,2,5,1,4,1,0,0,49,38,0
5,3,18225,2,8,2,7,3,4,0,0,0,39,38,0
3,3,19020,2,8,0,0,0,4,1,0,0,59,38,0
14,3,22077,2,8,2,2,3,2,1,0,0,49,8,0
22,3,560,2,8,0,2,0,4,1,0,0,39,38,0
38,3,22262,3,9,1,12,1,4,0,0,0,39,38,0
18,3,22906,3,11,1,11,4,4,1,0,0,39,38,0
50,3,1263,2,8,0,9,5,4,0,0,0,4,38,0
28,3,15279,5,12,0,2,0,4,1,94,0,54,38,1
44,3,9664,1,13,0,3,0,4,1,0,0,59,38,1
1,3,14579,2,8,2,5,3,4,1,0,0,29,38,0
34,6,17753,5,12,1,0,1,4,1,0,0,39,38,0
20,5,5712,2,8,0,6,0,4,1,0,0,39,38,0
4,3,12130,3,9,2,9,3,4,0,0,0,24,38,0
15,3,3921,3,9,2,7,3,4,0,0,0,37,38,0
31,3,9842,2,8,1,2,4,2,1,0,0,44,38,0
45,3,7460,4,3,0,13,0,4,1,0,0,52,38,0
4,3,23704,3,9,2,9,3,4,1,0,0,39,38,0
11,3,27437,2,8,2,13,1,4,1,0,0,44,38,0
2,3,22665,4,5,2,5,2,4,1,0,28,44,38,0
3,3,26031,3,9,2,0,3,4,0,0,0,14,38,0
24,3,22011,5,12,0,4,0,4,1,0,0,39,38,0
12,3,20809,5,12,2,0,1,2,0,0,0,39,38,0
30,3,21548,5,12,0,3,0,4,1,111,0,49,38,1
26,6,359,5,12,0,9,0,4,1,0,0,36,38,1
3,3,22583,3,9,2,5,2,4,1,0,0,19,38,0
12,3,14297,5,12,0,3,0,2,1,0,0,54,38,1
34,0,16008,5,12,1,9,1,2,0,0,0,39,38,0
23,3,20178,3,10,0,2,0,4,1,0,0,39,38,1
9,3,24872,4,2,2,13,1,4,1,0,0,39,25,0
13,3,17625,5,12,2,9,3,4,0,0,0,39,38,0
19,3,8000,2,8,1,7,1,4,0,0,0,39,38,0
51,1,9429,2,8,1,10,1,4,1,0,33,19,38,0
25,3,5984,3,9,2,12,1,4,0,0,0,39,38,1
24,3,6355,2,8,0,5,0,4,1,0,0,39,38,0
26,3,14585,5,12,0,3,0,4,1,0,0,44,38,1
3,3,12560,3,9,2,5,3,4,1,0,0,19,38,0
26,3,14195,5,12,1,12,3,4,1,0,0,39,38,0
36,3,3143,2,8,0,11,0,4,1,111,0,59,38,1
28,3,19687,3,9,0,9,0,4,1,0,0,39,38,1
22,3,3202,2,8,2,4,4,4,1,0,0,39,38,0
14,1,5143,1,13,0,9,0,4,1,0,0,44,38,0
6,3,9036,3,9,2,11,2,1,1,0,0,24,29,0
52,3,5731,2,8,1,9,1,4,0,49,0,34,38,0
21,6,906,1,13,1,0,1,4,0,0,0,39,38,0
20,5,21202,2,8,0,13,0,4,1,0,0,44,4,1
1,3,26378,2,8,2,6,2,4,0,0,0,39,38,0
24,5,19455,2,8,0,3,0,4,1,0,0,44,25,0
13,3,5059,5,12,0,11,5,4,0,52,0,54,38,1
6,3,742,3,11,0,9,0,4,1,0,0,19,38,0
9,3,20604,5,12,2,9,3,4,1,0,0,29,38,0
20,3,17662,2,8,0,2,0,4,1,0,0,39,38,0
8,3,16068,3,9,2,12,1,2,0,27,0,49,38,0
16,3,26644,3,9,0,9,0,4,1,0,0,39,28,1
20,3,27730,5,12,0,3,0,4,1,111,0,39,38,1
14,3,1695,5,12,2,12,1,4,1,0,0,39,38,0
10,3,17460,3,9,0,3,0,4,1,0,0,78,38,0
18,3,17094,1,13,0,11,0,4,1,0,0,39,38,1
11,5,19814,3,9,0,0,5,4,0,0,0,29,38,1
42,3,22437,2,8,2,0,1,4,1,0,0,49,12,0
25,3,418,5,12,0,9,0,4,1,0,0,39,38,0
33,3,21979,2,8,0,13,0,4,1,0,0,39,38,1
10,3,420,3,11,2,9,1,4,0,0,0,44,38,0
15,3,3333,3,9,1,6,4,4,0,0,0,39,38,0
10,3,5886,2,8,1,2,4,2,1,0,0,39,38,0
26,3,18940,5,12,1,6,2,4,1,0,0,39,38,0
29,3,12991,4,6,1,9,4,0,1,0,0,39,38,1
24,3,13781,3,9,0,11,0,4,1,0,0,49,38,1
42,1,23243,1,13,1,9,4,4,0,100,0,59,38,1
3,3,18215,3,9,2,11,3,4,0,0,0,29,38,0
40,3,11565,5,12,0,3,0,4,1,0,0,39,38,1
29,5,1990,2,8,0,4,0,4,1,70,0,69,38,0
28,3,4555,4,3,0,6,0,2,1,0,0,39,38,0
12,1,3635,2,8,2,5,4,1,1,0,26,44,38,0
6,3,20628,4,6,0,5,0,4,1,0,0,39,25,0
29,3,20950,2,8,2,13,1,4,1,0,26,47,38,0
38,3,16297,2,8,0,9,0,4,1,0,0,49,38,1
41,3,4426,3,9,0,2,0,4,1,0,0,39,38,1
21,3,3950,3,10,2,3,2,1,0,0,0,39,38,0
12,3,7108,3,9,2,11,2,4,1,0,0,49,38,0
40,3,3866,2,8,1,9,3,1,1,0,0,19,38,0
9,1,15954,5,12,2,9,1,4,0,0,0,39,38,0
25,3,23714,5,12,0,0,0,1,1,0,0,39,29,1
44,3,3557,2,8,1,13,4,1,1,0,0,44,38,1
14,3,15971,3,9,0,11,0,4,1,111,0,44,38,1
26,3,25514,2,8,1,6,3,4,1,0,0,39,38,0
30,3,7235,5,12,0,2,0,4,1,111,0,49,38,1
34,6,15404,2,8,0,2,0,4,1,0,0,55,38,1
6,3,25237,2,8,2,5,1,4,1,0,0,39,38,0
7,3,925,2,8,2,6,4,4,0,0,0,39,38,0
8,3,24469,3,9,2,0,1,4,1,0,0,37,38,0
5,3,21864,3,9,2,9,3,4,1,0,0,39,38,0
21,3,2669,3,10,0,2,0,4,1,0,0,49,38,0
31,3,9747,2,8,0,5,5,4,0,0,0,15,38,1
16,3,14961,2,8,2,2,1,4,1,0,0,29,38,0
29,3,21796,1,13,0,3,0,4,1,0,0,54,38,1
1,3,22,4,3,2,7,2,1,0,0,0,39,29,0
35,3,17081,2,8,0,2,0,4,1,0,0,39,38,0
29,3,14820,5,12,0,9,0,4,1,0,47,44,38,1
11,3,11641,2,8,2,9,1,4,1,0,0,39,38,0
20,3,22949,3,9,2,7,2,1,1,0,0,29,39,0
6,3,3893,3,9,2,9,1,4,0,0,0,14,38,0
28,1,2183,1,13,0,9,0,4,1,0,0,49,38,1
0,3,9639,4,5,2,11,3,4,0,0,0,15,38,0
39,3,22555,1,13,0,9,0,4,1,0,0,39,38,1
21,4,26133,3,11,1,3,4,4,1,0,0,44,38,0
64,3,8007,4,3,0,13,0,4,1,0,0,9,38,0
5,3,4908,3,9,2,6,3,4,0,0,0,29,38,0
26,6,13774,3,9,1,0,4,4,0,0,0,39,38,0
14,3,5933,3,11,0,0,5,4,0,0,40,39,38,0
25,5,25372,5,12,0,9,0,4,1,0,50,39,38,1
49,3,17482,3,9,0,9,0,4,1,0,0,49,38,0
33,3,8296,2,8,0,13,0,4,1,0,0,39,38,1
14,3,20220,3,9,1,5,1,4,1,0,0,39,38,0
18,3,5078,3,9,1,3,1,4,0,0,0,39,38,0
4,3,27538,3,9,2,9,3,4,0,0,0,34,38,0
19,3,7126,5,12,1,7,4,2,0,0,0,34,38,0
16,3,2968,4,3,0,4,0,4,1,0,0,39,25,0
19,3,16829,5,12,1,9,4,2,0,0,2,39,38,0
20,3,1958,2,8,0,9,0,4,1,0,0,54,38,0
33,3,13879,2,8,2,5,3,4,1,0,0,24,38,0
38,3,17044,3,9,0,9,0,4,1,0,0,39,38,1
12,3,11845,2,8,1,6,4,4,0,0,0,39,38,0
7,3,9861,3,9,2,7,2,2,0,0,0,29,13,0
22,0,14172,3,9,1,0,1,4,1,0,0,39,38,1
17,3,26501,5,12,2,11,1,4,1,0,0,39,38,0
12,3,7959,4,3,1,2,4,4,0,0,0,54,38,0
43,3,20844,3,9,0,2,0,3,1,0,0,31,38,1
16,3,13648,1,13,0,3,5,4,0,0,0,49,38,1
41,3,18092,4,4,2,5,3,4,1,0,0,39,7,0
10,3,5659,3,9,1,11,1,4,1,0,0,39,38,0
29,6,25738,3,9,1,10,4,0,0,0,0,39,38,0
46,3,22826,2,8,1,10,1,4,1,0,0,39,38,0
21,5,12383,3,9,1,7,4,4,0,0,0,39,38,0
6,3,23768,3,9,2,2,3,4,1,0,0,14,38,0
12,3,7342,5,12,2,9,1,4,0,100,0,39,38,1
14,3,5600,3,14,0,9,5,4,0,0,0,59,38,1
32,4,23673,2,8,0,3,0,4,1,0,0,39,38,1
28,4,16491,0,15,0,9,0,4,1,0,0,59,38,1
25,3,22556,4,4,0,13,0,4,1,0,0,39,38,0
31,3,19618,2,8,0,6,0,4,1,0,0,39,38,0
16,3,24924,2,8,0,2,0,4,1,0,0,39,38,0
7,3,13712,3,9,2,0,3,4,1,0,0,39,38,0
32,5,4855,3,9,0,11,0,4,1,0,0,49,38,0
23,3,25833,3,9,0,6,0,4,1,40,0,39,38,0
40,3,2731,3,10,0,9,0,4,1,0,51,44,38,0
33,3,21860,2,8,1,0,1,4,0,0,0,39,38,0
29,3,2460,5,12,0,3,0,4,1,111,0,54,38,1
18,5,4090,3,9,0,3,0,4,1,66,0,59,38,0
2,3,5021,3,9,2,7,3,4,0,0,0,19,38,0
1,3,877,4,5,2,7,3,4,0,0,0,27,38,0
3,3,6557,2,8,2,2,1,4,1,0,0,39,38,0
25,3,8880,2,8,1,13,1,4,1,0,0,39,38,0
29,3,5412,2,8,0,6,0,1,1,0,0,39,0,1
23,0,13325,2,8,0,0,5,4,0,0,0,19,38,1
37,3,8940,1,13,0,3,0,1,1,0,0,44,38,1
11,3,2579,2,8,0,2,0,4,1,0,0,44,38,0
21,3,23807,3,9,0,2,0,4,1,0,0,39,38,1
11,3,1626,3,9,2,8,1,4,0,0,0,39,38,0
5,3,22061,4,6,2,2,3,4,1,0,0,39,38,0
14,3,2196,5,12,0,3,0,4,1,0,0,49,38,1
10,3,11548,2,8,0,2,0,4,1,0,0,39,38,0
28,3,1800,5,12,0,9,0,4,1,0,0,41,38,1
21,3,9265,5,12,0,3,0,4,1,0,0,39,38,1
50,5,26997,3,11,0,3,5,4,0,114,0,3,38,1
58,3,21085,1,13,2,10,1,4,1,0,0,15,38,0
24,3,15093,1,13,1,3,4,2,0,0,0,59,38,1
20,3,4830,5,12,0,11,0,4,1,0,0,59,38,1
30,3,19681,2,8,2,3,3,4,0,0,0,49,4,0
17,1,26977,5,12,0,9,0,4,1,0,0,44,25,1
8,3,14878,2,8,0,2,3,4,1,0,0,39,38,0
35,3,9466,2,8,1,0,1,4,0,0,0,39,38,0
10,6,15201,2,8,2,10,3,4,1,27,0,39,38,0
18,3,15564,2,8,2,4,1,3,1,0,0,39,32,0
27,1,25574,4,7,0,7,2,4,0,0,0,34,25,0
10,1,8733,2,8,0,3,0,4,1,0,0,78,38,1
25,3,10548,3,9,2,12,1,4,1,0,0,32,38,0
9,3,14796,4,4,2,7,3,4,0,0,0,37,7,0
6,3,16641,2,8,2,9,1,4,1,0,0,39,1,0
11,3,195,2,8,2,9,1,0,0,0,0,39,38,0
21,5,15306,2,8,0,2,0,4,1,0,0,49,38,0
11,3,8835,3,9,2,2,3,4,1,0,0,49,38,0
12,3,18555,2,8,2,0,2,4,0,0,0,39,38,0
39,5,16441,4,4,0,3,2,4,1,56,0,49,3,0
6,3,14981,5,12,2,9,1,1,1,0,0,34,38,0
13,3,2307,3,9,2,3,3,2,0,0,0,39,38,0
31,3,13783,3,9,0,5,0,4,1,0,0,39,38,0
28,5,8859,3,9,0,3,0,1,1,0,0,70,38,0
21,3,22303,1,13,0,3,0,4,1,0,0,59,4,1
7,3,7620,2,8,2,5,2,4,1,0,0,39,38,0
30,6,18039,0,15,0,9,0,4,1,0,0,39,38,1
5,3,12241,2,8,2,7,1,4,0,0,0,47,38,0
12,3,25531,3,9,2,9,2,4,0,0,0,39,38,0
28,3,14226,3,11,1,2,1,4,1,0,0,39,38,0
7,3,23761,2,8,2,2,3,4,1,0,0,39,38,0
23,3,2350,2,8,0,6,0,4,1,0,0,39,38,0
11,1,10400,4,4,0,2,0,2,1,0,0,39,37,1
29,0,1580,5,12,1,9,4,4,0,0,0,49,38,1
17,3,18576,3,9,0,9,5,4,0,0,0,3,38,0
15,3,20613,3,9,0,6,0,4,1,0,0,39,38,0
3,3,5449,2,8,2,11,1,4,1,0,0,39,38,0
6,3,24038,3,9,2,7,4,4,1,0,0,34,25,0
29,3,14657,2,8,0,7,0,4,1,0,0,39,38,0
4,3,18511,2,8,2,11,3,4,0,0,0,34,38,0
42,3,3614,1,13,0,3,0,1,1,0,0,39,38,1
14,3,11986,3,9,0,9,0,4,1,0,0,49,38,0
31,3,18080,3,9,1,3,1,4,0,0,0,39,38,0
17,3,4729,4,3,0,13,0,4,1,0,0,39,38,0
2,3,23071,3,9,2,7,3,4,1,0,0,24,38,0
3,3,7407,3,9,2,11,3,4,1,0,0,34,38,0
12,3,7605,5,12,2,9,3,4,1,0,0,49,38,0
37,3,7413,3,9,0,2,0,4,1,0,0,39,38,1
19,3,3317,2,8,0,2,0,4,1,0,0,51,38,0
26,3,25384,5,12,2,11,1,4,1,0,0,49,38,1
29,0,839,5,12,0,12,0,4,1,52,0,39,38,1
16,3,3508,1,13,0,9,0,4,1,0,0,44,38,1
16,3,6905,4,5,1,7,4,4,0,0,0,44,38,0
19,3,14318,3,9,0,13,0,4,1,0,0,39,38,0
20,3,14547,2,8,0,5,0,4,1,81,0,39,38,1
20,3,24227,3,10,0,9,0,4,1,0,0,53,38,1
47,3,2695,4,7,0,9,0,4,1,0,0,23,38,0
28,5,11234,2,8,0,2,0,4,1,0,0,59,38,0
8,3,22880,5,12,2,0,1,4,0,0,0,39,38,0
11,3,841,3,10,0,6,0,4,1,0,0,39,38,0
9,3,15676,2,8,2,0,3,4,0,34,0,39,38,0
6,3,17835,2,8,2,8,3,4,1,0,0,39,38,0
7,3,6379,2,8,2,3,1,4,0,0,0,39,38,0
41,5,21380,3,9,1,9,1,4,0,0,0,39,38,0
19,3,4758,3,10,1,12,4,4,0,0,0,39,38,0
29,3,14568,3,9,0,11,0,4,1,0,0,49,38,0
6,3,17845,4,3,2,9,1,4,0,0,0,39,25,0
15,3,7516,3,9,0,11,0,4,1,70,0,49,38,0
9,3,2937,2,8,2,7,4,2,1,0,0,39,38,0
35,3,23053,4,2,2,5,1,4,0,0,0,39,38,0
2,3,16036,2,8,2,7,1,4,0,0,0,44,38,0
16,3,27865,5,12,0,9,0,4,1,0,0,59,38,1
43,3,25949,2,8,0,2,0,4,1,0,0,39,38,0
22,3,10966,3,9,1,3,1,4,1,0,0,37,38,0
28,3,4757,5,12,1,3,1,4,1,0,0,44,38,0
20,1,4640,3,9,1,0,4,2,0,0,0,39,38,0
12,3,8664,3,11,2,12,3,4,1,0,0,39,38,0
36,3,14510,3,9,0,2,0,4,1,0,0,65,38,0
29,6,5691,3,9,0,3,0,4,1,0,40,39,38,0
3,3,23660,3,9,2,13,3,4,1,0,0,39,38,0
22,3,23000,1,13,2,9,3,4,0,0,0,39,38,0
31,3,20579,3,9,0,9,5,4,0,94,0,39,38,1
21,3,11006,2,8,0,2,0,2,1,70,0,47,38,0
19,3,20509,2,8,0,2,0,4,1,0,0,44,38,0
36,3,20537,4,3,1,6,4,2,0,0,0,55,38,0
12,3,17882,2,8,2,2,1,4,1,0,54,34,38,0
47,3,3263,4,3,0,0,0,4,1,40,0,49,38,0
17,3,27686,3,9,0,3,0,4,1,0,0,49,38,1
19,3,18771,2,8,0,9,0,4,1,0,0,39,38,0
24,1,26543,5,12,1,9,4,4,0,0,0,39,38,0
17,3,21209,2,8,1,3,4,4,0,0,0,37,38,0
51,3,9054,4,4,0,9,0,4,1,0,0,1,38,0
20,3,23065,5,12,0,9,0,3,1,0,0,49,38,1
5,3,23429,3,9,0,12,0,4,1,0,0,39,38,0
26,3,8640,4,7,0,2,0,4,1,0,0,39,38,0
2,3,8983,3,9,2,9,2,4,0,0,0,29,38,0
19,3,5902,3,9,2,3,1,4,1,0,0,39,38,0
30,3,14386,2,8,0,11,0,4,1,0,0,54,38,1
8,3,18938,3,10,2,7,2,1,0,0,0,39,38,0
16,3,20142,3,9,1,6,1,4,1,0,0,39,38,0
10,3,4644,3,9,2,6,2,4,0,0,0,39,38,0
16,3,17710,3,9,2,12,1,4,1,0,0,69,38,0
7,3,17588,2,8,0,13,3,4,0,0,0,39,38,0
30,1,13245,3,9,1,9,1,4,0,0,0,39,38,0
31,4,27408,4,5,0,3,0,4,1,0,0,39,38,0
11,3,17925,2,8,0,11,0,4,1,0,0,49,38,0
